Champoin Type,Team A,Team B,Team A Score,Team B Score,Match Time,day
كأس ملك أسبانيا,جوادالاخارا,برشلونة,0,2,22:30,12/16/2025
مباريات ودية - منتخبات,مصر,نيجيريا,2,1,20:00,12/16/2025
الدوري المصري الممتاز - سيدات,مسار,بيراميدز,9,0,14:30,12/16/2025
كأس كاراباو,كارديف سيتي,تشيلسي,1,3,22:00,12/16/2025
كأس ملك أسبانيا,تالافيرا,ريال مدريد,2,3,22:00,12/17/2025
دوري القسم الثاني-أ,مسار,ديروط,6,0,14:30,12/17/2025
دوري القسم الثاني-أ,أبو قير للاسمدة,الترسانة,0,0,14:30,12/17/2025
كأس كاراباو,مانشستر سيتي,برينتفورد,2,0,21:30,12/17/2025
كأس كاراباو,نيوكاسل,فولهام,2,1,22:15,12/17/2025
كأس العرب,السعودية,الإمارات,0,0,13:00,12/18/2025
كأس العرب,الأردن,المغرب (الثاني),2,3,18:00,12/18/2025
كأس رابطة الأندية,البنك الاهلي,مودرن سبورت,1,1,17:00,12/18/2025
كأس السوبر الإيطالي,نابولي,ميلان,2,0,21:00,12/18/2025
دوري المؤتمر الأوروبي,ايك اثينا,يونيفيرسيتاتيا كرايوفا,3,2,22:00,12/18/2025
دوري المؤتمر الأوروبي,آيك لارانكا,شكينديا,1,0,22:00,12/18/2025
دوري المؤتمر الأوروبي,الكمار,نادي ياجييلونيا بياويستوك,0,0,22:00,12/18/2025
دوري المؤتمر الأوروبي,نادي إن كيه تسيليى,شيلبورن,0,0,22:00,12/18/2025
دوري المؤتمر الأوروبي,كريستال بالاس,كووبيون بالوسيورا,2,2,22:00,12/18/2025
دوري المؤتمر الأوروبي,دينامو كييف,نادي نوح,2,0,22:00,12/18/2025
دوري المؤتمر الأوروبي,ليجيا وارسو,لينكولن,4,1,22:00,12/18/2025
دوري المؤتمر الأوروبي,ماينز,سامسون سبور,2,0,22:00,12/18/2025
دوري المؤتمر الأوروبي,أومونيا,راكوف تشانستوخوفا,0,1,22:00,12/18/2025
دوري المؤتمر الأوروبي,رايو فاييكانو,دريتا,3,0,22:00,12/18/2025
دوري المؤتمر الأوروبي,شاختار دونيتسك,رييكا,0,0,22:00,12/18/2025
دوري المؤتمر الأوروبي,شامروك روفرز,هامرون سبارتانز,3,1,22:00,12/18/2025
دوري المؤتمر الأوروبي,سلوفان براتيسلافا,هاكين,1,0,22:00,12/18/2025
دوري المؤتمر الأوروبي,سبارتا براج,أبيردين,3,0,22:00,12/18/2025
دوري المؤتمر الأوروبي,ستراسبورج,بريدابليك,3,1,22:00,12/18/2025
دوري المؤتمر الأوروبي,زرينيسكي موستا,رابيد فيينا,1,1,22:00,12/18/2025
دوري المؤتمر الأوروبي,سيجما أولوموتس,ليخ بوزنان,1,2,22:00,12/18/2025
دوري المؤتمر الأوروبي,لويزان سبورت,فيورنتينا,1,0,22:00,12/18/2025
كأس رابطة الأندية,غزل المحلة,فاركو,0,1,17:00,12/19/2025
كأس رابطة الأندية,بتروجت,الإسماعيلي,1,0,17:00,12/19/2025
كأس رابطة الأندية,المصري,زد,1,0,20:00,12/19/2025
كأس رابطة الأندية,سيراميكا كليوباترا,الأهلي,0,1,20:00,12/19/2025
الدوري الإسباني,فالنسيا,مايوركا,1,1,22:00,12/19/2025
كأس السوبر الإيطالي,بولونيا,إنتر ميلان,1,1,21:00,12/19/2025
الدوري الألماني,بروسيا دورتموند,مونشنجلادباخ,2,0,21:30,12/19/2025
الدوري المصري الممتاز - سيدات,المقاولون العرب,الزمالك,5,1,14:30,12/19/2025
الدوري المصري الممتاز - سيدات,البنك الأهلي,وادي دجلة,0,5,14:30,12/19/2025
الدوري المصري الممتاز - سيدات,رع,مودرن سبورت,0,0,14:30,12/19/2025
الدوري المصري الممتاز - سيدات,اتحاد بسيون,بالم هيلز,0,3,14:30,12/19/2025
الدوري المصري الممتاز - سيدات,المصري,بيراميدز,3,0,14:30,12/19/2025
الدوري المصري الممتاز - سيدات,زد,إس أي كا إف سـي الرياضي,9,1,14:30,12/19/2025
الدوري التركي,كوجالي سبور,انطاليا سبور,2,1,19:00,12/19/2025
الدوري البرتغالي,إستوريل برايا,سبورتينج براجا,1,0,22:15,12/19/2025
كأس رابطة الأندية,إنبي,طلائع الجيش,2,1,17:00,12/20/2025
كأس رابطة الأندية,الجونة,بيراميدز,2,0,17:00,12/20/2025
كأس رابطة الأندية,الزمالك,حرس الحدود,2,1,20:00,12/20/2025
كأس رابطة الأندية,سموحة,الاتحاد السكندري,0,0,20:00,12/20/2025
الدوري الإنجليزي,نيوكاسل,تشيلسي,2,2,14:30,12/20/2025
الدوري الإنجليزي,مانشستر سيتي,وست هام يونايتد,3,0,17:00,12/20/2025
الدوري الإنجليزي,برايتون,سندرلاند,0,0,17:00,12/20/2025
الدوري الإنجليزي,وولفرهامبتون,برينتفورد,0,2,17:00,12/20/2025
الدوري الإنجليزي,بورنموث,بيرنلي,1,1,17:00,12/20/2025
الدوري الإنجليزي,توتنهام هوتسبر,ليفربول,1,2,19:30,12/20/2025
الدوري الإنجليزي,ليدز يونايتد,كريستال بالاس,4,1,22:00,12/20/2025
الدوري الإنجليزي,إيفرتون,أرسنال,0,1,22:00,12/20/2025
الدوري الإسباني,ريال أوفييدو,سيلتا فيجو,0,0,15:00,12/20/2025
الدوري الإسباني,ليفانتي,ريال سوسيداد,1,1,17:15,12/20/2025
الدوري الإسباني,أوساسونا,ألافيس,3,0,19:30,12/20/2025
الدوري الإسباني,ريال مدريد,اشبيلية,2,0,22:00,12/20/2025
الدوري الإيطالي,لاتسيو,كريمونيسي,0,0,19:00,12/20/2025
الدوري الإيطالي,يوفنتوس,روما,2,1,21:45,12/20/2025
الدوري الألماني,كولن,يونيون برلين,0,1,16:30,12/20/2025
الدوري الألماني,شتوتجارت,هوفنهايم,0,0,16:30,12/20/2025
الدوري الألماني,هامبورج,آ. فرانكفورت,1,1,16:30,12/20/2025
الدوري الألماني,فولفسبورج,فرايبورج,3,4,16:30,12/20/2025
الدوري الألماني,أوجسبورج,فيردر بريمن,0,0,16:30,12/20/2025
الدوري الألماني,لايبزيج,باير ليفركوزن,1,3,19:30,12/20/2025
دوري القسم الثاني-أ,مالية كفر الزيات,بلدية المحلة,2,0,14:30,12/20/2025
دوري القسم الثاني-أ,الداخلية,أسوان,1,0,14:30,12/20/2025
دوري القسم الثاني-أ,القناة,بروكسي,2,1,14:30,12/20/2025
دوري القسم الثاني-أ,الانتاج الحربي,لافيينا أف سي,1,1,14:30,12/20/2025
دوري القسم الثاني-أ,طنطا‏,راية الرياضي,1,0,14:30,12/20/2025
دوري القسم الثاني-أ,بترول أسيوط,المنصورة,3,2,14:30,12/20/2025
الدوري المصري الممتاز - سيدات,الطيران,مسار,0,2,14:30,12/20/2025
الدوري التركي,قونيا سبور,قيصري سبور,1,1,13:30,12/20/2025
الدوري التركي,ايوبسبور,فنربخشة,0,3,16:00,12/20/2025
الدوري التركي,بشكتاش,ريزه سبور,1,0,19:00,12/20/2025
الدوري البرتغالي,جل فيسنتي,ريو آفي,2,2,20:00,12/20/2025
الدوري البرتغالي,إستريلا,موريرنسي,0,0,22:30,12/20/2025
الدوري الإماراتي,عجمان,دبا,2,0,14:50,12/20/2025
الدوري الإماراتي,بني ياس,خورفكان,0,3,14:50,12/20/2025
الدوري الإماراتي,العين,اتحاد كلباء,2,0,17:30,12/20/2025
كأس الأمم الأفريقية,المغرب,جزر القمر,2,0,21:00,12/21/2025
الدوري الإنجليزي,أستون فيلا,مانشستر يونايتد,2,1,18:30,12/21/2025
الدوري الإسباني,جيرونا,اتلتيكو مدريد,0,3,15:00,12/21/2025
الدوري الإسباني,فياريال,برشلونة,0,2,17:15,12/21/2025
الدوري الإسباني,إلتشي,رايو فاييكانو,4,0,19:30,12/21/2025
الدوري الإسباني,ريال بيتيس,خيتافي,4,0,22:00,12/21/2025
الدوري الإيطالي,كالياري,بيزا كالتشيو,2,2,13:30,12/21/2025
الدوري الإيطالي,ساسولو,تورينو,0,1,16:00,12/21/2025
الدوري الإيطالي,فيورنتينا,أودينيزي,5,1,19:00,12/21/2025
الدوري الإيطالي,جنوى,أتالانتا,0,1,21:45,12/21/2025
الدوري الألماني,ماينز,سانت باولي,0,0,16:30,12/21/2025
الدوري الألماني,هايدنهايم,بايرن ميونيخ,0,4,18:30,12/21/2025
دوري القسم الثاني-أ,السكة الحديد,المصرية للاتصالات,1,2,14:30,12/21/2025
الدوري المصري الممتاز - سيدات,الأهلي,انبي,3,0,14:30,12/21/2025
الدوري التركي,ألانيا سبور,فاتح كاراجومروك,2,0,13:30,12/21/2025
الدوري التركي,جوزتيبي,سامسون سبور,2,0,19:00,12/21/2025
الدوري التركي,جالاتا سراي,قاسم باشا,3,0,19:00,12/21/2025
الدوري البرتغالي,اي في اس فوتبول,ناسيونال ماديرا,2,2,17:30,12/21/2025
الدوري البرتغالي,تونديلا,كازا بيا,1,2,20:00,12/21/2025
الدوري البرتغالي,سانتا كلارا,أروكا,0,0,22:30,12/21/2025
الدوري الإماراتي,البطائح,النصر الإماراتي,2,3,14:50,12/21/2025
الدوري الإماراتي,الجــزيرة,الظفرة,4,2,17:30,12/21/2025
كأس الأمم الأفريقية,مالي,زامبيا,1,1,16:00,12/22/2025
كأس الأمم الأفريقية,جنوب أفريقيا,أنجـــــولا,2,1,19:00,12/22/2025
كأس الأمم الأفريقية,مصر,زيمبابوي,2,1,22:00,12/22/2025
كأس مصر,المصري,دكرنس,4,2,14:30,12/22/2025
كأس مصر,بيراميدز,مسار,2,0,17:00,12/22/2025
الدوري الإنجليزي,فولهام,نوتينجهام فورست,1,0,22:00,12/22/2025
الدوري الإسباني,أتلتيك بلباو,اسبانيول,1,2,22:00,12/22/2025
كأس السوبر الإيطالي,نابولي,بولونيا,2,0,21:00,12/22/2025
دوري أبطال آسيا للنخبة,الشــارقة,الهلال,0,1,18:00,12/22/2025
دوري أبطال آسيا للنخبة,تراكتور,الدحيل,2,1,18:00,12/22/2025
دوري أبطال آسيا للنخبة,الغرافة,الوحـــدة,1,0,20:15,12/22/2025
دوري أبطال آسيا للنخبة,الشرطة,أهلي جدة,0,5,20:15,12/22/2025
الدوري التركي,إسطنبول باشاكشهير,غازي عنتاب بي.بي.كي,5,1,16:00,12/22/2025
الدوري التركي,جنتشلربيرليجي,طرابزون سبور,4,3,19:00,12/22/2025
الدوري البرتغالي,ألفيركا,بورتو,0,3,20:45,12/22/2025
الدوري البرتغالي,بنفيكا,فاماليكاو,1,0,22:45,12/22/2025
كأس الأمم الأفريقية,الكونغو الديمقراطية,بنين,1,0,14:30,12/23/2025
كأس الأمم الأفريقية,السنغال,بوتسوانا,3,0,17:00,12/23/2025
كأس الأمم الأفريقية,نيجيريا,تنزانيا,2,1,19:30,12/23/2025
كأس الأمم الأفريقية,تونس,أوغندا,3,1,22:00,12/23/2025
كأس مصر,سيراميكا كليوباترا,أبو قير للاسمدة,2,0,14:30,12/23/2025
كأس رابطة الأندية,مودرن سبورت,وادي دجلة,0,3,17:00,12/23/2025
كأس رابطة الأندية,غزل المحلة,الأهلي,2,1,17:00,12/23/2025
دوري أبطال آسيا للنخبة,السد القطري,شباب الأهلي,4,2,18:00,12/23/2025
دوري أبطال آسيا للنخبة,الاتحاد,ناساف كارشي,1,0,20:15,12/23/2025
الدوري المصري الممتاز - سيدات,مسار,وادي دجلة,6,4,14:30,12/23/2025
كأس كاراباو,أرسنال,كريستال بالاس,1,1,22:00,12/23/2025
الدوري البرتغالي,فيتوريا جيماريش,سبورتينج لشبونة,1,4,22:45,12/23/2025
كأس الأمم الأفريقية,بوركينا فاسو,غينيا الاستوائية,2,1,14:30,12/24/2025
كأس الأمم الأفريقية,الجزائر,السودان,3,0,17:00,12/24/2025
كأس الأمم الأفريقية,كوت ديفوار,موزمبيق,1,0,19:30,12/24/2025
كأس الأمم الأفريقية,الكاميرون,الجابون,1,0,22:00,12/24/2025
كأس رابطة الأندية,فاركو,إنبي,2,1,17:00,12/24/2025
كأس رابطة الأندية,كهرباء الإسماعيلية,الاتحاد السكندري,1,1,17:00,12/24/2025
كأس رابطة الأندية,المقاولون العرب,طلائع الجيش,0,0,20:00,12/24/2025
كأس رابطة الأندية,المصري,حرس الحدود,1,0,17:00,12/25/2025
كأس رابطة الأندية,الجونة,البنك الاهلي,1,1,17:00,12/25/2025
كأس رابطة الأندية,الزمالك,سموحة,0,1,20:00,12/25/2025
كأس رابطة الأندية,بيراميدز,الإسماعيلي,1,3,20:00,12/25/2025
الدوري السعودي,الفيحاء,الحزم,0,0,16:50,12/25/2025
الدوري السعودي,الرياض,الاتفـــــاق,0,2,19:30,12/25/2025
الدوري السعودي,نادي نيوم,النجمة,2,1,19:30,12/25/2025
كأس الأمم الأفريقية,أنجـــــولا,زيمبابوي,1,1,14:30,12/26/2025
كأس الأمم الأفريقية,مصر,جنوب أفريقيا,1,0,17:00,12/26/2025
كأس الأمم الأفريقية,زامبيا,جزر القمر,0,0,19:30,12/26/2025
كأس الأمم الأفريقية,المغرب,مالي,1,1,22:00,12/26/2025
كأس مصر,زد,نادي چي,1,0,14:30,12/26/2025
الدوري الإنجليزي,مانشستر يونايتد,نيوكاسل,1,0,22:00,12/26/2025
دوري القسم الثاني-أ,أسوان,مالية كفر الزيات,0,0,14:30,12/26/2025
الدوري المصري الممتاز - سيدات,اتحاد بسيون,مسار,0,8,14:30,12/26/2025
الدوري المصري الممتاز - سيدات,وادي دجلة,الأهلي,0,2,14:30,12/26/2025
الدوري المصري الممتاز - سيدات,بيراميدز,المقاولون العرب,0,3,14:30,12/26/2025
الدوري المصري الممتاز - سيدات,الزمالك,زد,1,2,14:30,12/26/2025
الدوري المصري الممتاز - سيدات,بالم هيلز,رع,3,1,14:30,12/26/2025
الدوري المصري الممتاز - سيدات,إس أي كا إف سـي الرياضي,الطيران,9,0,14:30,12/26/2025
الدوري السعودي,الفتح,أهلي جدة,2,1,15:05,12/26/2025
