Champoin Type,Team A,Team B,Team A Score,Team B Score,Match Time,day
الدوري الأوروبي,مانشستر يونايتد,ريال بيتيس,4,1,22:00,03/09/2023
الدوري الأوروبي,شاختار دونيتسك,فينورد,1,1,22:00,03/09/2023
دوري المؤتمر الأوروبي,آيك لارانكا,وست هام يونايتد,0,2,19:45,03/09/2023
دوري المؤتمر الأوروبي,أندرلخت,فياريال,1,1,19:45,03/09/2023
دوري المؤتمر الأوروبي,شيريف تيراسبول,نيس,0,1,19:45,03/09/2023
دوري المؤتمر الأوروبي,بازل,سلوفان براتيسلافا,2,2,22:00,03/09/2023
دوري المؤتمر الأوروبي,ليخ بوزنان,يورجوردينس,2,0,22:00,03/09/2023
دوري المؤتمر الأوروبي,فيورنتينا,سيفاسبور,1,0,22:00,03/09/2023
دوري المؤتمر الأوروبي,جينت,إسطنبول باشاكشهير,1,1,22:00,03/09/2023
الدوري الإسباني,قادش,خيتافي,2,2,22:00,03/10/2023
الدوري الإسباني,ريال مدريد,اسبانيول,3,1,15:00,03/11/2023
الدوري الإسباني,إلتشي,بلد الوليد,1,1,17:15,03/11/2023
الدوري الإسباني,سيلتا فيجو,رايو فاييكانو,3,0,19:30,03/11/2023
الدوري الإسباني,فالنسيا,أوساسونا,1,0,22:00,03/11/2023
دوري أبطال أفريقيا,ماميلودي صنداونز,الأهلي,5,2,15:00,03/11/2023
دوري أبطال أفريقيا,بترو أتليتكو,الوداد البيضاوي,0,2,18:00,03/11/2023
دوري أبطال أفريقيا,شبيبة القبائل,فيتا كلوب,2,1,21:00,03/11/2023
الدوري الأفريقي لكرة السلة,إيه إس دوانّ,أبيدجان,70,76,18:00,03/11/2023
الدوري الإسباني,مايوركا,ريال سوسيداد,1,1,15:00,03/12/2023
الدوري الإسباني,اشبيلية,الميريا,2,1,17:15,03/12/2023
الدوري الإسباني,فياريال,ريال بيتيس,1,1,19:30,03/12/2023
الدوري الإسباني,أتلتيك بلباو,برشلونة,0,1,22:00,03/12/2023
الدوري الأفريقي لكرة السلة,ريج الرواندي,كوارا فالكونز,64,48,16:00,03/12/2023
الدوري الأفريقي لكرة السلة,ستاد مالي,الإتحاد الرياضي المنستيري,68,78,19:30,03/12/2023
الدوري الإسباني,جيرونا,اتلتيكو مدريد,0,1,22:00,03/13/2023
دوري أبطال أوروبا,مانشستر سيتي,لايبزيج,7,0,22:00,03/14/2023
دوري أبطال أوروبا,بورتو,إنتر ميلان,0,0,22:00,03/14/2023
الدوري الأفريقي لكرة السلة,كوارا فالكونز,ستاد مالي,74,78,18:00,03/14/2023
الدوري الأفريقي لكرة السلة,أبيدجان,ريج الرواندي,73,80,21:30,03/14/2023
دوري أبطال أوروبا,نابولي,آ. فرانكفورت,3,0,22:00,03/15/2023
دوري أبطال أوروبا,ريال مدريد,ليفربول,1,0,22:00,03/15/2023
دوري المؤتمر الأوروبي,إسطنبول باشاكشهير,جينت,1,4,19:00,03/15/2023
الدوري الأفريقي لكرة السلة,الإتحاد الرياضي المنستيري,كوارا فالكونز,85,75,18:00,03/15/2023
الدوري الأفريقي لكرة السلة,ريج الرواندي,إيه إس دوانّ,69,55,21:30,03/15/2023
الدوري الأوروبي,فينورد,شاختار دونيتسك,7,1,19:45,03/16/2023
الدوري الأوروبي,ريال بيتيس,مانشستر يونايتد,0,1,19:45,03/16/2023
الدوري الأوروبي,فنربخشة,اشبيلية,1,0,19:45,03/16/2023
الدوري الأوروبي,فرايبورج,يوفنتوس,0,2,19:45,03/16/2023
الدوري الأوروبي,ريال سوسيداد,روما,0,0,22:00,03/16/2023
الدوري الأوروبي,أرسنال,سبورتينج لشبونة,1,1,22:00,03/16/2023
الدوري الأوروبي,فيرينكفاروسي,باير ليفركوزن,0,2,22:00,03/16/2023
الدوري الأوروبي,سان جيلواز,يونيون برلين,3,0,22:00,03/16/2023
دوري المؤتمر الأوروبي,سيفاسبور,فيورنتينا,1,4,19:45,03/16/2023
دوري المؤتمر الأوروبي,يورجوردينس,ليخ بوزنان,0,3,19:45,03/16/2023
دوري المؤتمر الأوروبي,سلوفان براتيسلافا,بازل,2,2,19:45,03/16/2023
دوري المؤتمر الأوروبي,نيس,شيريف تيراسبول,3,1,22:00,03/16/2023
دوري المؤتمر الأوروبي,فياريال,أندرلخت,0,1,22:00,03/16/2023
دوري المؤتمر الأوروبي,وست هام يونايتد,آيك لارانكا,4,0,22:00,03/16/2023
دوري المؤتمر الأوروبي,الكمار,لاتسيو,2,1,22:00,03/16/2023
الدوري الإسباني,بلد الوليد,أتلتيك بلباو,1,3,22:00,03/17/2023
دوري أبطال أفريقيا,المريخ,الترجى الرياضي,1,1,15:00,03/17/2023
دوري أبطال أفريقيا,القطن الكاميروني,الأهلي,0,4,18:00,03/17/2023
دوري أبطال أفريقيا,شباب بلوزداد,الزمالك,2,0,21:00,03/17/2023
الدوري الأفريقي لكرة السلة,أبيدجان,الإتحاد الرياضي المنستيري,90,74,18:00,03/17/2023
الدوري الأفريقي لكرة السلة,إيه إس دوانّ,ستاد مالي,74,58,21:30,03/17/2023
الدوري الإسباني,الميريا,قادش,1,1,15:00,03/18/2023
الدوري الإسباني,رايو فاييكانو,جيرونا,2,2,17:15,03/18/2023
الدوري الإسباني,اسبانيول,سيلتا فيجو,1,3,19:30,03/18/2023
الدوري الإسباني,اتلتيكو مدريد,فالنسيا,3,0,22:00,03/18/2023
دوري أبطال أفريقيا,فيتا كلوب,الوداد البيضاوي,0,0,15:00,03/18/2023
دوري أبطال أفريقيا,الهلال السوداني,ماميلودي صنداونز,1,1,15:00,03/18/2023
دوري أبطال أفريقيا,فايبرز,الرجاء البيضاوي,1,1,18:00,03/18/2023
دوري أبطال أفريقيا,سيمبا,حوريا كوناكري,7,0,18:00,03/18/2023
دوري أبطال أفريقيا,شبيبة القبائل,بترو أتليتكو,1,0,21:00,03/18/2023
الدوري الأفريقي لكرة السلة,ستاد مالي,ريج الرواندي,84,64,16:00,03/18/2023
الدوري الأفريقي لكرة السلة,كوارا فالكونز,إيه إس دوانّ,68,75,19:30,03/18/2023
مباريات ودية - منتخبات,مصر,السودان الأولمبي,1,0,18:00,03/18/2023
الدوري الإسباني,ريال بيتيس,مايوركا,1,0,15:00,03/19/2023
الدوري الإسباني,أوساسونا,فياريال,0,3,17:15,03/19/2023
الدوري الإسباني,ريال سوسيداد,إلتشي,2,0,17:15,03/19/2023
الدوري الإسباني,خيتافي,اشبيلية,2,0,19:30,03/19/2023
الدوري الإسباني,برشلونة,ريال مدريد,2,1,22:00,03/19/2023
الكونفيدرالية الأفريقية,سانت إيلوا لوبوبو,اتحاد العاصمة,1,1,15:00,03/19/2023
الكونفيدرالية الأفريقية,ريفرز يونايتد,ديابل نوار,2,2,18:00,03/19/2023
الكونفيدرالية الأفريقية,مودرن سبورت,اسكو كارا,0,3,18:00,03/19/2023
الكونفيدرالية الأفريقية,ريال باماكو,مازيمبي,2,1,18:00,03/19/2023
الكونفيدرالية الأفريقية,يانج افريكانز,الإتحاد المنستيري,2,0,18:00,03/19/2023
الكونفيدرالية الأفريقية,الأخضر,مارومو جالانتس,4,1,19:00,03/19/2023
الكونفيدرالية الأفريقية,موتيما بمبي,أسيك أبيدجـــــان,1,2,21:00,03/19/2023
الكونفيدرالية الأفريقية,الجيش الملكي,بيراميدز,1,0,21:00,03/19/2023
الدوري الأفريقي لكرة السلة,كوارا فالكونز,أبيدجان,76,79,18:00,03/20/2023
الدوري الأفريقي لكرة السلة,ريج الرواندي,الإتحاد الرياضي المنستيري,79,84,21:30,03/20/2023
الدوري الأفريقي لكرة السلة,ستاد مالي,أبيدجان,90,71,18:00,03/21/2023
الدوري الأفريقي لكرة السلة,الإتحاد الرياضي المنستيري,إيه إس دوانّ,60,76,21:30,03/21/2023
مباريات ودية - منتخبات,الأرجنتين,بنما,2,0,01:30,03/24/2023
مباريات ودية - منتخبات,السعودية,فنزويلا,1,2,21:00,03/24/2023
مباريات ودية - منتخبات,ألمانيا,بيرو,2,0,21:45,03/25/2023
مباريات ودية - منتخبات,المغرب,البرازيل,2,1,00:00,03/26/2023
مباريات ودية - منتخبات,ألمانيا,بلجيكا,2,3,20:45,03/28/2023
مباريات ودية - منتخبات,بوليفيا,السعودية,2,1,21:00,03/28/2023
مباريات ودية - منتخبات,المغرب,بيرو,0,0,21:30,03/28/2023
الدوري الإسباني,مايوركا,أوساسونا,0,0,21:00,03/31/2023
دوري أبطال أفريقيا,حوريا كوناكري,فايبرز,2,0,18:00,03/31/2023
دوري أبطال أفريقيا,الزمالك,المريخ,4,3,21:00,03/31/2023
دوري أبطال أفريقيا,الرجاء البيضاوي,سيمبا,3,1,23:59,03/31/2023
الدوري الإسباني,جيرونا,اسبانيول,2,1,14:00,04/01/2023
الدوري الإسباني,أتلتيك بلباو,خيتافي,0,0,16:15,04/01/2023
الدوري الإسباني,قادش,اشبيلية,0,2,18:30,04/01/2023
الدوري الإسباني,إلتشي,برشلونة,0,4,21:00,04/01/2023
دوري أبطال أفريقيا,بترو أتليتكو,فيتا كلوب,1,0,18:00,04/01/2023
دوري أبطال أفريقيا,الأهلي,الهلال السوداني,3,0,21:00,04/01/2023
دوري أبطال أفريقيا,ماميلودي صنداونز,القطن الكاميروني,2,1,21:00,04/01/2023
دوري أبطال أفريقيا,الوداد البيضاوي,شبيبة القبائل,3,0,23:59,04/01/2023
دوري أبطال أفريقيا,الترجى الرياضي,شباب بلوزداد,0,0,23:59,04/01/2023
الدوري الإسباني,سيلتا فيجو,الميريا,2,2,14:00,04/02/2023
الدوري الإسباني,ريال مدريد,بلد الوليد,6,0,16:15,04/02/2023
الدوري الإسباني,فياريال,ريال سوسيداد,2,0,18:30,04/02/2023
الدوري الإسباني,اتلتيكو مدريد,ريال بيتيس,1,0,21:00,04/02/2023
الكونفيدرالية الأفريقية,مازيمبي,يانج افريكانز,0,1,15:00,04/02/2023
الكونفيدرالية الأفريقية,أسيك أبيدجـــــان,ريفرز يونايتد,1,0,18:00,04/02/2023
الكونفيدرالية الأفريقية,ديابل نوار,موتيما بمبي,0,0,18:00,04/02/2023
الكونفيدرالية الأفريقية,اتحاد العاصمة,الأخضر,4,1,22:00,04/02/2023
الكونفيدرالية الأفريقية,مارومو جالانتس,سانت إيلوا لوبوبو,3,2,22:00,04/02/2023
الكونفيدرالية الأفريقية,بيراميدز,مودرن سبورت,2,1,22:00,04/02/2023
الكونفيدرالية الأفريقية,اسكو كارا,الجيش الملكي,1,1,22:00,04/02/2023
الكونفيدرالية الأفريقية,الإتحاد المنستيري,ريال باماكو,2,1,22:00,04/02/2023
الدوري الإسباني,فالنسيا,رايو فاييكانو,1,1,21:00,04/03/2023
الدوري الإسباني,اشبيلية,سيلتا فيجو,2,2,21:00,04/07/2023
الدوري الإسباني,أوساسونا,إلتشي,2,1,14:00,04/08/2023
الدوري الإسباني,اسبانيول,أتلتيك بلباو,1,2,16:15,04/08/2023
الدوري الإسباني,ريال سوسيداد,خيتافي,2,0,18:30,04/08/2023
الدوري الإسباني,ريال مدريد,فياريال,2,3,21:00,04/08/2023
الدوري الإسباني,بلد الوليد,مايوركا,3,3,14:00,04/09/2023
الدوري الإسباني,ريال بيتيس,قادش,0,2,16:15,04/09/2023
الدوري الإسباني,الميريا,فالنسيا,2,1,18:30,04/09/2023
الدوري الإسباني,رايو فاييكانو,اتلتيكو مدريد,1,2,21:00,04/09/2023
كأس مصر,بيراميدز,الأهلي,1,2,21:15,04/10/2023
الدوري الإسباني,برشلونة,جيرونا,0,0,21:00,04/10/2023
دوري أبطال أوروبا,بنفيكا,إنتر ميلان,0,2,21:00,04/11/2023
دوري أبطال أوروبا,مانشستر سيتي,بايرن ميونيخ,3,0,21:00,04/11/2023
دوري أبطال أوروبا,ريال مدريد,تشيلسي,2,0,21:00,04/12/2023
دوري أبطال أوروبا,ميلان,نابولي,1,0,21:00,04/12/2023
الدوري الأوروبي,فينورد,روما,1,0,18:45,04/13/2023
الدوري الأوروبي,باير ليفركوزن,سان جيلواز,1,1,21:00,04/13/2023
الدوري الأوروبي,يوفنتوس,سبورتينج لشبونة,1,0,21:00,04/13/2023
الدوري الأوروبي,مانشستر يونايتد,اشبيلية,2,2,21:00,04/13/2023
دوري المؤتمر الأوروبي,جينت,وست هام يونايتد,1,1,18:45,04/13/2023
دوري المؤتمر الأوروبي,ليخ بوزنان,فيورنتينا,1,4,21:00,04/13/2023
دوري المؤتمر الأوروبي,أندرلخت,الكمار,2,0,21:00,04/13/2023
دوري المؤتمر الأوروبي,بازل,نيس,2,2,21:00,04/13/2023
الدوري الإسباني,رايو فاييكانو,أوساسونا,2,1,21:00,04/14/2023
الدوري الإسباني,فياريال,بلد الوليد,1,2,14:00,04/15/2023
الدوري الإسباني,أتلتيك بلباو,ريال سوسيداد,2,0,16:15,04/15/2023
الدوري الإسباني,ريال بيتيس,اسبانيول,3,1,18:30,04/15/2023
الدوري الإسباني,قادش,ريال مدريد,0,2,21:00,04/15/2023
الدوري الإسباني,جيرونا,إلتشي,2,0,14:00,04/16/2023
الدوري الإسباني,خيتافي,برشلونة,0,0,16:15,04/16/2023
الدوري الإسباني,اتلتيكو مدريد,الميريا,2,1,18:30,04/16/2023
الدوري الإسباني,فالنسيا,اشبيلية,0,2,21:00,04/16/2023
الدوري الإسباني,سيلتا فيجو,مايوركا,0,1,21:00,04/17/2023
دوري أبطال أوروبا,نابولي,ميلان,1,1,21:00,04/18/2023
دوري أبطال أوروبا,تشيلسي,ريال مدريد,0,2,21:00,04/18/2023
دوري أبطال أوروبا,إنتر ميلان,بنفيكا,3,3,21:00,04/19/2023
دوري أبطال أوروبا,بايرن ميونيخ,مانشستر سيتي,1,1,21:00,04/19/2023
الدوري الأوروبي,اشبيلية,مانشستر يونايتد,3,0,21:00,04/20/2023
الدوري الأوروبي,سبورتينج لشبونة,يوفنتوس,1,1,21:00,04/20/2023
الدوري الأوروبي,سان جيلواز,باير ليفركوزن,1,4,21:00,04/20/2023
الدوري الأوروبي,روما,فينورد,4,1,21:00,04/20/2023
دوري المؤتمر الأوروبي,الكمار,أندرلخت,2,0,18:45,04/20/2023
دوري المؤتمر الأوروبي,فيورنتينا,ليخ بوزنان,2,3,18:45,04/20/2023
دوري المؤتمر الأوروبي,نيس,بازل,1,2,21:00,04/20/2023
دوري المؤتمر الأوروبي,وست هام يونايتد,جينت,4,1,21:00,04/20/2023
الدوري الإسباني,اسبانيول,قادش,0,0,21:00,04/21/2023
دوري أبطال أفريقيا,شبيبة القبائل,الترجى الرياضي,0,1,23:00,04/21/2023
الدوري الإسباني,أوساسونا,ريال بيتيس,3,2,14:00,04/22/2023
الدوري الإسباني,الميريا,أتلتيك بلباو,1,2,16:15,04/22/2023
الدوري الإسباني,بلد الوليد,جيرونا,1,0,18:30,04/22/2023
الدوري الإسباني,ريال سوسيداد,رايو فاييكانو,2,1,18:30,04/22/2023
الدوري الإسباني,ريال مدريد,سيلتا فيجو,2,0,21:00,04/22/2023
دوري أبطال أفريقيا,سيمبا,الوداد البيضاوي,1,0,15:00,04/22/2023
دوري أبطال أفريقيا,شباب بلوزداد,ماميلودي صنداونز,1,4,21:00,04/22/2023
دوري أبطال أفريقيا,الأهلي,الرجاء البيضاوي,2,0,21:00,04/22/2023
الدوري الإسباني,إلتشي,فالنسيا,0,2,14:00,04/23/2023
الدوري الإسباني,برشلونة,اتلتيكو مدريد,1,0,16:15,04/23/2023
الدوري الإسباني,مايوركا,خيتافي,3,1,18:30,04/23/2023
الدوري الإسباني,اشبيلية,فياريال,2,1,21:00,04/23/2023
الكونفيدرالية الأفريقية,ريفرز يونايتد,يانج افريكانز,0,2,15:00,04/23/2023
الكونفيدرالية الأفريقية,بيراميدز,مارومو جالانتس,1,1,18:00,04/23/2023
الكونفيدرالية الأفريقية,الإتحاد المنستيري,أسيك أبيدجـــــان,0,0,18:00,04/23/2023
الكونفيدرالية الأفريقية,اتحاد العاصمة,الجيش الملكي,2,0,21:00,04/23/2023
الدوري الإسباني,جيرونا,ريال مدريد,4,2,19:30,04/25/2023
الدوري الإسباني,قادش,أوساسونا,0,1,19:30,04/25/2023
الدوري الإسباني,ريال بيتيس,ريال سوسيداد,0,0,22:00,04/25/2023
الدوري الإسباني,اتلتيكو مدريد,مايوركا,3,1,19:30,04/26/2023
الدوري الإسباني,خيتافي,الميريا,1,2,19:30,04/26/2023
الدوري الإسباني,سيلتا فيجو,إلتشي,1,0,22:00,04/26/2023
الدوري الإسباني,رايو فاييكانو,برشلونة,2,1,22:00,04/26/2023
الدوري الأفريقي لكرة السلة,الأهلي,فيروفياريو دا بيرا,92,74,18:00,04/26/2023
الدوري الإسباني,فالنسيا,بلد الوليد,2,1,19:30,04/27/2023
الدوري الإسباني,فياريال,اسبانيول,4,2,19:30,04/27/2023
الدوري الإسباني,أتلتيك بلباو,اشبيلية,0,1,22:00,04/27/2023
الدوري الأفريقي لكرة السلة,سلاك,كيب تاون تايجرز,68,75,17:00,04/27/2023
الدوري الأفريقي لكرة السلة,بترو دي لواندا,سيتي أويلرز,89,71,20:30,04/27/2023
الدوري الإسباني,أوساسونا,ريال سوسيداد,0,2,22:00,04/28/2023
دوري أبطال أفريقيا,الوداد البيضاوي,سيمبا,1,0,22:00,04/28/2023
دوري أبطال آسيا للنخبة,الهلال,اوراوا ريد دياموندز,1,1,20:30,04/29/2023
الدوري الإسباني,إلتشي,رايو فاييكانو,4,0,17:15,04/29/2023
الدوري الإسباني,ريال مدريد,الميريا,4,2,19:30,04/29/2023
الدوري الإسباني,برشلونة,ريال بيتيس,4,0,22:00,04/29/2023
دوري أبطال أفريقيا,ماميلودي صنداونز,شباب بلوزداد,2,1,16:00,04/29/2023
دوري أبطال أفريقيا,الترجى الرياضي,شبيبة القبائل,1,1,22:00,04/29/2023
دوري أبطال أفريقيا,الرجاء البيضاوي,الأهلي,0,0,22:00,04/29/2023
الدوري الأفريقي لكرة السلة,فيروفياريو دا بيرا,بترو دي لواندا,76,101,16:00,04/29/2023
الدوري الأفريقي لكرة السلة,سيتي أويلرز,الأهلي,70,72,19:30,04/29/2023
الدوري الإسباني,قادش,فالنسيا,2,1,15:00,04/30/2023
الدوري الإسباني,فياريال,سيلتا فيجو,3,1,17:15,04/30/2023
الدوري الإسباني,اسبانيول,خيتافي,1,0,19:30,04/30/2023
الدوري الإسباني,بلد الوليد,اتلتيكو مدريد,2,5,22:00,04/30/2023
الكونفيدرالية الأفريقية,يانج افريكانز,ريفرز يونايتد,0,0,19:00,04/30/2023
الكونفيدرالية الأفريقية,مارومو جالانتس,بيراميدز,1,0,19:00,04/30/2023
الكونفيدرالية الأفريقية,أسيك أبيدجـــــان,الإتحاد المنستيري,2,0,19:00,04/30/2023
الكونفيدرالية الأفريقية,الجيش الملكي,اتحاد العاصمة,3,2,22:00,04/30/2023
الدوري الأفريقي لكرة السلة,سلاك,فيروفياريو دا بيرا,97,109,17:00,04/30/2023
الدوري الأفريقي لكرة السلة,بترو دي لواندا,كيب تاون تايجرز,87,48,20:30,04/30/2023
الدوري الإسباني,مايوركا,أتلتيك بلباو,1,1,20:00,05/01/2023
الدوري الإسباني,اشبيلية,جيرونا,0,2,22:00,05/01/2023
الدوري الإسباني,برشلونة,أوساسونا,1,0,20:30,05/02/2023
الدوري الإسباني,الميريا,إلتشي,2,1,20:30,05/02/2023
الدوري الإسباني,ريال سوسيداد,ريال مدريد,2,0,23:00,05/02/2023
الدوري الأفريقي لكرة السلة,سيتي أويلرز,سلاك,68,96,17:00,05/02/2023
الدوري الأفريقي لكرة السلة,كيب تاون تايجرز,الأهلي,75,91,20:30,05/02/2023
الدوري الإسباني,فالنسيا,فياريال,1,1,20:30,05/03/2023
الدوري الإسباني,اتلتيكو مدريد,قادش,5,1,23:00,05/03/2023
الدوري الإسباني,خيتافي,سيلتا فيجو,1,0,23:00,05/03/2023
الدوري الأفريقي لكرة السلة,سلاك,بترو دي لواندا,78,95,17:00,05/03/2023
الدوري الأفريقي لكرة السلة,فيروفياريو دا بيرا,كيب تاون تايجرز,82,76,20:30,05/03/2023
الدوري الإسباني,جيرونا,مايوركا,2,1,20:30,05/04/2023
الدوري الإسباني,اشبيلية,اسبانيول,3,2,20:30,05/04/2023
الدوري الإسباني,رايو فاييكانو,بلد الوليد,2,1,23:00,05/04/2023
الدوري الإسباني,أتلتيك بلباو,ريال بيتيس,0,1,23:00,05/04/2023
الدوري الأفريقي لكرة السلة,بترو دي لواندا,الأهلي,91,90,16:00,05/05/2023
الدوري الأفريقي لكرة السلة,سيتي أويلرز,فيروفياريو دا بيرا,96,75,19:30,05/05/2023
دوري أبطال آسيا للنخبة,اوراوا ريد دياموندز,الهلال,1,0,12:00,05/06/2023
الدوري الأفريقي لكرة السلة,كيب تاون تايجرز,سيتي أويلرز,80,70,18:00,05/06/2023
الدوري الأفريقي لكرة السلة,الأهلي,سلاك,80,70,19:30,05/06/2023
دوري أبطال أوروبا,ريال مدريد,مانشستر سيتي,1,1,22:00,05/09/2023
الكونفيدرالية الأفريقية,يانج افريكانز,مارومو جالانتس,2,0,16:00,05/10/2023
الكونفيدرالية الأفريقية,أسيك أبيدجـــــان,اتحاد العاصمة,0,0,19:00,05/10/2023
دوري أبطال أوروبا,ميلان,إنتر ميلان,0,2,22:00,05/10/2023
الدوري الأوروبي,يوفنتوس,اشبيلية,1,1,22:00,05/11/2023
الدوري الأوروبي,روما,باير ليفركوزن,1,0,22:00,05/11/2023
دوري المؤتمر الأوروبي,فيورنتينا,بازل,1,2,22:00,05/11/2023
دوري المؤتمر الأوروبي,وست هام يونايتد,الكمار,2,1,22:00,05/11/2023
الدوري الإسباني,مايوركا,قادش,1,0,22:00,05/12/2023
دوري أبطال أفريقيا,الترجى الرياضي,الأهلي,0,3,22:00,05/12/2023
الدوري الإسباني,ريال سوسيداد,جيرونا,2,2,15:00,05/13/2023
الدوري الإسباني,أوساسونا,الميريا,3,1,17:15,05/13/2023
الدوري الإسباني,فياريال,أتلتيك بلباو,5,1,19:30,05/13/2023
الدوري الإسباني,ريال مدريد,خيتافي,1,0,22:00,05/13/2023
دوري أبطال أفريقيا,الوداد البيضاوي,ماميلودي صنداونز,0,0,22:00,05/13/2023
الدوري الإسباني,سيلتا فيجو,فالنسيا,1,2,15:00,05/14/2023
الدوري الإسباني,إلتشي,اتلتيكو مدريد,1,0,17:15,05/14/2023
الدوري الإسباني,بلد الوليد,اشبيلية,0,3,19:30,05/14/2023
الدوري الإسباني,اسبانيول,برشلونة,2,4,22:00,05/14/2023
الدوري الإسباني,ريال بيتيس,رايو فاييكانو,3,1,22:00,05/15/2023
دوري أبطال أوروبا,إنتر ميلان,ميلان,1,0,22:00,05/16/2023
الكونفيدرالية الأفريقية,مارومو جالانتس,يانج افريكانز,1,2,19:00,05/17/2023
الكونفيدرالية الأفريقية,اتحاد العاصمة,أسيك أبيدجـــــان,2,0,22:00,05/17/2023
دوري أبطال أوروبا,مانشستر سيتي,ريال مدريد,4,0,22:00,05/17/2023
الدوري الأوروبي,باير ليفركوزن,روما,0,0,22:00,05/18/2023
الدوري الأوروبي,اشبيلية,يوفنتوس,2,1,22:00,05/18/2023
دوري المؤتمر الأوروبي,الكمار,وست هام يونايتد,0,1,22:00,05/18/2023
دوري المؤتمر الأوروبي,بازل,فيورنتينا,1,3,22:00,05/18/2023
الدوري الإسباني,قادش,بلد الوليد,2,0,22:00,05/19/2023
دوري أبطال أفريقيا,الأهلي,الترجى الرياضي,1,0,22:00,05/19/2023
الدوري الإسباني,جيرونا,فياريال,1,2,15:00,05/20/2023
الدوري الإسباني,أتلتيك بلباو,سيلتا فيجو,2,1,17:15,05/20/2023
الدوري الإسباني,خيتافي,إلتشي,1,1,19:30,05/20/2023
الدوري الإسباني,الميريا,مايوركا,3,0,19:30,05/20/2023
الدوري الإسباني,برشلونة,ريال سوسيداد,1,2,22:00,05/20/2023
دوري أبطال أفريقيا,ماميلودي صنداونز,الوداد البيضاوي,2,2,16:00,05/20/2023
الدوري الأفريقي لكرة السلة,ستاد مالي,كيب تاون تايجرز,78,69,17:00,05/20/2023
الدوري الأفريقي لكرة السلة,الأهلي,ريج الرواندي,94,77,20:30,05/20/2023
الدوري الإسباني,رايو فاييكانو,اسبانيول,1,2,15:00,05/21/2023
الدوري الإسباني,اتلتيكو مدريد,أوساسونا,3,0,17:15,05/21/2023
الدوري الإسباني,فالنسيا,ريال مدريد,1,0,19:30,05/21/2023
الدوري الإسباني,اشبيلية,ريال بيتيس,0,0,22:00,05/21/2023
الدوري الأفريقي لكرة السلة,إيه إس دوانّ,فيروفياريو دا بيرا,93,73,17:00,05/21/2023
الدوري الأفريقي لكرة السلة,بترو دي لواندا,أبيدجان,88,84,20:30,05/21/2023
الدوري الإسباني,سيلتا فيجو,جيرونا,1,1,20:30,05/23/2023
الدوري الإسباني,ريال سوسيداد,الميريا,1,0,20:30,05/23/2023
الدوري الإسباني,بلد الوليد,برشلونة,3,1,23:00,05/23/2023
الدوري الإسباني,فياريال,قادش,2,0,20:30,05/24/2023
الدوري الإسباني,إلتشي,اشبيلية,1,1,20:30,05/24/2023
الدوري الإسباني,ريال مدريد,رايو فاييكانو,2,1,20:30,05/24/2023
الدوري الإسباني,اسبانيول,اتلتيكو مدريد,3,3,23:00,05/24/2023
الدوري الإسباني,ريال بيتيس,خيتافي,0,1,23:00,05/24/2023
الدوري الأفريقي لكرة السلة,بترو دي لواندا,إيه إس دوانّ,86,92,18:00,05/24/2023
الدوري الأفريقي لكرة السلة,ستاد مالي,الأهلي,73,78,21:30,05/24/2023
الدوري الإسباني,مايوركا,فالنسيا,1,0,20:30,05/25/2023
الدوري الإسباني,أوساسونا,أتلتيك بلباو,2,0,22:30,05/25/2023
الدوري الأفريقي لكرة السلة,بترو دي لواندا,ستاد مالي,65,73,19:00,05/26/2023
الدوري الإسباني,اشبيلية,ريال مدريد,1,2,20:00,05/27/2023
الدوري الأفريقي لكرة السلة,الأهلي,إيه إس دوانّ,80,65,19:00,05/27/2023
الدوري الإسباني,رايو فاييكانو,فياريال,2,1,20:00,05/28/2023
الدوري الإسباني,جيرونا,ريال بيتيس,1,2,20:00,05/28/2023
الدوري الإسباني,خيتافي,أوساسونا,2,1,20:00,05/28/2023
الدوري الإسباني,اتلتيكو مدريد,ريال سوسيداد,2,1,20:00,05/28/2023
الدوري الإسباني,قادش,سيلتا فيجو,1,0,20:00,05/28/2023
الدوري الإسباني,أتلتيك بلباو,إلتشي,0,1,20:00,05/28/2023
الدوري الإسباني,برشلونة,مايوركا,3,0,20:00,05/28/2023
الدوري الإسباني,فالنسيا,اسبانيول,2,2,20:00,05/28/2023
الدوري الإسباني,الميريا,بلد الوليد,0,0,20:00,05/28/2023
الكونفيدرالية الأفريقية,يانج افريكانز,اتحاد العاصمة,1,2,16:00,05/28/2023
الدوري الأوروبي,اشبيلية,روما,1,1,22:00,05/31/2023
الكونفيدرالية الأفريقية,اتحاد العاصمة,يانج افريكانز,0,1,22:00,06/03/2023
الدوري الإسباني,أوساسونا,جيرونا,2,1,19:30,06/04/2023
الدوري الإسباني,مايوركا,رايو فاييكانو,3,0,19:30,06/04/2023
الدوري الإسباني,ريال مدريد,أتلتيك بلباو,1,1,19:30,06/04/2023
الدوري الإسباني,ريال سوسيداد,اشبيلية,2,1,19:30,06/04/2023
الدوري الإسباني,فياريال,اتلتيكو مدريد,2,2,19:30,06/04/2023
الدوري الإسباني,اسبانيول,الميريا,3,3,22:00,06/04/2023
الدوري الإسباني,سيلتا فيجو,برشلونة,2,1,22:00,06/04/2023
الدوري الإسباني,إلتشي,قادش,1,1,22:00,06/04/2023
الدوري الإسباني,ريال بيتيس,فالنسيا,1,1,22:00,06/04/2023
الدوري الإسباني,بلد الوليد,خيتافي,0,0,22:00,06/04/2023
