Champoin Type,Team A,Team B,Team A Score,Team B Score,Match Time,day
الكونفيدرالية الأفريقية,ريفرز يونايتد,النصر,5,0,15:00,11/02/2022
الكونفيدرالية الأفريقية,يانج افريكانز,الافريقي التونسي,0,0,15:00,11/02/2022
الكونفيدرالية الأفريقية,رويال ليبوردس,ريال باماكو,1,1,15:00,11/02/2022
الكونفيدرالية الأفريقية,مازيمبي,رويال إيه إم,2,0,15:00,11/02/2022
الكونفيدرالية الأفريقية,رايل كلوب دو كاديوجو,سانت إيلوا لوبوبو,0,1,16:30,11/02/2022
الكونفيدرالية الأفريقية,اسكو كارا,الصفاقســــي,2,1,17:00,11/02/2022
الكونفيدرالية الأفريقية,بلاتو يونايتد,الأخضر,4,1,17:00,11/02/2022
الكونفيدرالية الأفريقية,أول أغسطس,مودرن سبورت,1,1,17:00,11/02/2022
الكونفيدرالية الأفريقية,دجوليبا,الجيش الملكي,0,0,17:00,11/02/2022
الكونفيدرالية الأفريقية,نيجيليك,بيراميدز,1,0,17:30,11/02/2022
الكونفيدرالية الأفريقية,فلامبو,موتيما بمبي,0,2,18:00,11/02/2022
الكونفيدرالية الأفريقية,كاب تاون,اتحاد العاصمة,0,0,18:00,11/02/2022
الكونفيدرالية الأفريقية,أسيك أبيدجـــــان,جاجنوا,2,0,18:00,11/02/2022
الكونفيدرالية الأفريقية,الإتحاد المنستيري,نهضة بركان,1,0,19:00,11/02/2022
الكونفيدرالية الأفريقية,أهلي طرابلس,مارومو جالانتس,1,0,19:00,11/02/2022
دوري أبطال أوروبا,ريال مدريد,سلتيك,5,1,19:45,11/02/2022
دوري أبطال أوروبا,شاختار دونيتسك,لايبزيج,0,4,19:45,11/02/2022
دوري أبطال أوروبا,مانشستر سيتي,اشبيلية,3,1,22:00,11/02/2022
دوري أبطال أوروبا,تشيلسي,دينامو زغرب,2,1,22:00,11/02/2022
دوري أبطال أوروبا,ميلان,ريد بول سالزبورج,4,0,22:00,11/02/2022
دوري أبطال أوروبا,مكابي حيفا,بنفيكا,1,6,22:00,11/02/2022
دوري أبطال أوروبا,كوبنهاجن,بروسيا دورتموند,1,1,22:00,11/02/2022
دوري أبطال أوروبا,يوفنتوس,باريس سان جيرمان,1,2,22:00,11/02/2022
الدوري الأوروبي,ريال سوسيداد,مانشستر يونايتد,0,1,19:45,11/03/2022
الدوري الأوروبي,شيريف تيراسبول,أومونيا,1,0,19:45,11/03/2022
الدوري الأوروبي,ميتييلاند,شتورم جراتس,2,0,19:45,11/03/2022
الدوري الأوروبي,فينورد,لاتسيو,1,0,19:45,11/03/2022
الدوري الأوروبي,أولمبياكوس,نانت,0,2,19:45,11/03/2022
الدوري الأوروبي,كاراباج اجدام,فرايبورج,1,1,19:45,11/03/2022
الدوري الأوروبي,طرابزون سبور,فيرينكفاروسي,1,0,19:45,11/03/2022
الدوري الأوروبي,موناكو,سرفينا زافيزدا,4,1,19:45,11/03/2022
الدوري الأوروبي,أرسنال,زيورخ,1,0,22:00,11/03/2022
الدوري الأوروبي,جليمت,إيندهوفن,1,2,22:00,11/03/2022
الدوري الأوروبي,دينامو كييف,فنربخشة,0,2,22:00,11/03/2022
الدوري الأوروبي,رين,آيك لارانكا,1,1,22:00,11/03/2022
الدوري الأوروبي,ريال بيتيس,هلسنكي,3,0,22:00,11/03/2022
الدوري الأوروبي,روما,لودوجوريتس,3,1,22:00,11/03/2022
الدوري الأوروبي,سان جيلواز,يونيون برلين,0,1,22:00,11/03/2022
الدوري الأوروبي,سبورتينج براجا,مالمو,2,1,22:00,11/03/2022
دوري المؤتمر الأوروبي,نادي آر إف إس,فيورنتينا,0,3,17:30,11/03/2022
دوري المؤتمر الأوروبي,إسطنبول باشاكشهير,هارت أوف ميدلوثيان,3,1,17:30,11/03/2022
دوري المؤتمر الأوروبي,ابولون ليماسول,فادوز,1,0,19:45,11/03/2022
دوري المؤتمر الأوروبي,الكمار,دنيبرو-1,2,1,19:45,11/03/2022
دوري المؤتمر الأوروبي,يورجوردينس,شامروك روفرز,1,0,19:45,11/03/2022
دوري المؤتمر الأوروبي,جينت,مولده,4,0,19:45,11/03/2022
دوري المؤتمر الأوروبي,سلافيا براج,سيفاسبور,1,1,19:45,11/03/2022
دوري المؤتمر الأوروبي,كلوج,بالكاني,1,0,19:45,11/03/2022
دوري المؤتمر الأوروبي,زالجيريس فيلنوس,سلوفان براتيسلافا,1,2,19:45,11/03/2022
دوري المؤتمر الأوروبي,بيونيك,بازل,1,2,19:45,11/03/2022
دوري المؤتمر الأوروبي,ستيوا بوخارست,وست هام يونايتد,0,3,22:00,11/03/2022
دوري المؤتمر الأوروبي,سيلكيبورج,أندرلخت,0,2,22:00,11/03/2022
دوري المؤتمر الأوروبي,ليخ بوزنان,فياريال,3,0,22:00,11/03/2022
دوري المؤتمر الأوروبي,بارتيزان,سلوفاكو,1,1,22:00,11/03/2022
دوري المؤتمر الأوروبي,كولن,نيس,2,2,22:00,11/03/2022
دوري المؤتمر الأوروبي,هابويل بئر سبع,أوستريا فيينا,4,0,22:00,11/03/2022
الدوري الإسباني,جيرونا,أتلتيك بلباو,2,1,22:00,11/04/2022
الكونفيدرالية الأفريقية,لا باس,ديابل نوار,0,2,15:00,11/04/2022
الدوري الإسباني,خيتافي,قادش,0,0,15:00,11/05/2022
الدوري الإسباني,بلد الوليد,إلتشي,2,1,17:15,11/05/2022
الدوري الإسباني,سيلتا فيجو,أوساسونا,1,2,19:30,11/05/2022
الدوري الإسباني,برشلونة,الميريا,2,0,22:00,11/05/2022
الدوري الإسباني,اتلتيكو مدريد,اسبانيول,1,1,15:00,11/06/2022
الدوري الإسباني,ريال سوسيداد,فالنسيا,1,1,17:15,11/06/2022
الدوري الإسباني,فياريال,مايوركا,0,2,19:30,11/06/2022
الدوري الإسباني,ريال بيتيس,اشبيلية,1,1,22:00,11/06/2022
الدوري الإسباني,رايو فاييكانو,ريال مدريد,3,2,22:00,11/07/2022
الدوري الإسباني,إلتشي,جيرونا,1,2,20:00,11/08/2022
الدوري الإسباني,أتلتيك بلباو,بلد الوليد,3,0,21:00,11/08/2022
الدوري الإسباني,أوساسونا,برشلونة,1,2,22:30,11/08/2022
الدوري الإسباني,اشبيلية,ريال سوسيداد,1,2,20:00,11/09/2022
الدوري الإسباني,الميريا,خيتافي,1,0,20:00,11/09/2022
الدوري الإسباني,اسبانيول,فياريال,0,1,21:00,11/09/2022
الدوري الإسباني,مايوركا,اتلتيكو مدريد,1,0,22:30,11/09/2022
الكونفيدرالية الأفريقية,مارومو جالانتس,أهلي طرابلس,3,0,15:00,11/09/2022
الكونفيدرالية الأفريقية,الصفاقســــي,اسكو كارا,0,0,16:00,11/09/2022
الكونفيدرالية الأفريقية,سانت إيلوا لوبوبو,رايل كلوب دو كاديوجو,1,0,16:00,11/09/2022
الكونفيدرالية الأفريقية,ديابل نوار,لا باس,4,2,16:30,11/09/2022
الكونفيدرالية الأفريقية,الأخضر,بلاتو يونايتد,3,0,17:00,11/09/2022
الكونفيدرالية الأفريقية,الافريقي التونسي,يانج افريكانز,0,1,18:00,11/09/2022
الكونفيدرالية الأفريقية,جاجنوا,أسيك أبيدجـــــان,2,3,18:00,11/09/2022
الكونفيدرالية الأفريقية,مودرن سبورت,أول أغسطس,1,1,18:00,11/09/2022
الكونفيدرالية الأفريقية,ريال باماكو,رويال ليبوردس,3,1,18:00,11/09/2022
الكونفيدرالية الأفريقية,اتحاد العاصمة,كاب تاون,1,0,19:00,11/09/2022
الكونفيدرالية الأفريقية,رويال إيه إم,مازيمبي,0,1,19:00,11/09/2022
الكونفيدرالية الأفريقية,بيراميدز,نيجيليك,3,0,19:00,11/09/2022
الكونفيدرالية الأفريقية,موتيما بمبي,فلامبو,2,1,20:00,11/09/2022
الكونفيدرالية الأفريقية,النصر,ريفرز يونايتد,1,1,21:00,11/09/2022
الكونفيدرالية الأفريقية,نهضة بركان,الإتحاد المنستيري,0,0,21:00,11/09/2022
الكونفيدرالية الأفريقية,الجيش الملكي,دجوليبا,4,0,21:00,11/09/2022
الدوري الإسباني,رايو فاييكانو,سيلتا فيجو,0,0,20:00,11/10/2022
الدوري الإسباني,فالنسيا,ريال بيتيس,3,0,21:00,11/10/2022
الدوري الإسباني,ريال مدريد,قادش,2,1,22:30,11/10/2022
مباريات ودية - منتخبات,السعودية,كرواتيا,0,1,14:00,11/16/2022
مباريات ودية - منتخبات,تونس,إيران,2,0,15:00,11/16/2022
مباريات ودية - منتخبات,الإمارات,الأرجنتين,0,5,17:30,11/16/2022
مباريات ودية - منتخبات,بولندا,تشيلي,1,0,19:00,11/16/2022
مباريات ودية - منتخبات,عمان,ألمانيا,0,1,19:00,11/16/2022
مباريات ودية - منتخبات,المكسيك,السويد,1,2,21:30,11/16/2022
مباريات ودية - منتخبات,ألبانيا,إيطاليا,1,3,21:45,11/16/2022
مباريات ودية - منتخبات,غانـــا,سويسرا,2,0,12:00,11/17/2022
مباريات ودية - منتخبات,اليــــابان,كندا,1,2,15:40,11/17/2022
مباريات ودية - منتخبات,الأردن,إسبانيا,1,3,18:00,11/17/2022
مباريات ودية - منتخبات,المغرب,جورجيا,3,0,18:00,11/17/2022
مباريات ودية - منتخبات,البرتغال,نيجيريا,4,0,20:45,11/17/2022
مباريات ودية - منتخبات,مصر,بلجيكا,2,1,17:00,11/18/2022
كأس مصر,الزمالك,المصري,1,0,17:00,11/26/2022
كأس مصر,الأهلي,المقاولون العرب,1,1,17:00,11/27/2022
كأس مصر,البنك الاهلي,بيراميدز,0,1,17:00,11/27/2022
الدوري الإسباني,جيرونا,رايو فاييكانو,2,2,18:00,12/29/2022
الدوري الإسباني,ريال بيتيس,أتلتيك بلباو,0,0,20:15,12/29/2022
الدوري الإسباني,اتلتيكو مدريد,إلتشي,2,0,22:30,12/29/2022
الدوري الإسباني,خيتافي,مايوركا,2,0,18:00,12/30/2022
الدوري الإسباني,قادش,الميريا,1,1,20:15,12/30/2022
الدوري الإسباني,سيلتا فيجو,اشبيلية,1,1,20:15,12/30/2022
الدوري الإسباني,بلد الوليد,ريال مدريد,0,2,22:30,12/30/2022
الدوري الإسباني,برشلونة,اسبانيول,1,1,15:00,12/31/2022
الدوري الإسباني,ريال سوسيداد,أوساسونا,2,0,17:15,12/31/2022
الدوري الإسباني,فياريال,فالنسيا,2,1,17:15,12/31/2022
